date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-05-22,32,26,0.0,11.6,7,100,06:10 PM,05:46 AM,05:36 AM,05:43 PM,24,33,33,29,8,32,76,0.9,1011,32,10,233,5,pontianak
2016-05-23,35,24,0.0,10.2,8,84,06:59 PM,06:33 AM,05:36 AM,05:43 PM,24,34,34,29,6,34,78,0.0,1011,35,10,153,4,pontianak
2016-05-24,35,25,0.0,11.6,8,77,07:49 PM,07:23 AM,05:36 AM,05:43 PM,24,34,34,29,10,20,79,0.3,1010,35,10,180,6,pontianak
2016-05-25,34,25,0.0,11.6,8,70,08:39 PM,08:13 AM,05:36 AM,05:43 PM,25,35,35,29,8,17,78,2.9,1009,34,10,173,5,pontianak
2016-05-26,33,25,0.0,11.6,8,62,09:31 PM,09:04 AM,05:37 AM,05:44 PM,25,37,37,30,6,25,77,0.3,1010,33,10,180,4,pontianak
2016-05-27,33,27,0.0,11.6,8,55,10:21 PM,09:55 AM,05:37 AM,05:44 PM,24,37,37,31,6,24,70,0.0,1011,33,10,151,5,pontianak
2016-05-28,27,25,0.0,11.6,7,48,11:12 PM,10:45 AM,05:37 AM,05:44 PM,25,31,31,27,7,29,90,0.0,1010,27,10,76,4,pontianak
2016-05-29,34,25,0.0,11.6,6,40,No moonrise,11:36 AM,05:37 AM,05:44 PM,25,34,34,29,8,34,81,5.3,1009,34,9,161,5,pontianak
2016-05-30,31,25,0.0,10.2,6,33,12:03 AM,12:27 PM,05:37 AM,05:44 PM,24,32,32,28,6,58,83,1.1,1010,31,9,117,4,pontianak
2016-05-31,34,24,0.0,10.2,6,29,12:54 AM,01:19 PM,05:37 AM,05:44 PM,23,32,32,28,8,53,74,0.0,1011,34,10,170,6,pontianak
2016-06-01,31,24,0.0,8.8,6,12,01:46 AM,02:12 PM,05:37 AM,05:44 PM,24,31,31,27,9,61,85,2.0,1009,31,8,162,6,pontianak
2016-06-02,35,24,0.0,11.6,8,4,02:40 AM,03:07 PM,05:37 AM,05:45 PM,24,33,33,29,10,18,78,0.3,1010,35,10,170,6,pontianak
2016-06-03,32,25,0.0,8.8,6,0,03:36 AM,04:03 PM,05:38 AM,05:45 PM,24,33,33,28,11,54,78,0.7,1011,32,10,184,7,pontianak
2016-06-04,31,25,0.0,8.8,6,0,04:34 AM,05:02 PM,05:38 AM,05:45 PM,24,31,31,27,8,58,83,0.0,1012,31,10,87,5,pontianak
2016-06-05,34,25,0.0,10.2,6,0,05:34 AM,06:02 PM,05:38 AM,05:45 PM,24,33,33,28,7,45,78,2.0,1011,34,10,144,5,pontianak
2016-06-06,33,24,0.0,11.6,6,3,06:33 AM,07:02 PM,05:38 AM,05:45 PM,25,33,33,28,8,15,82,2.3,1011,33,10,181,5,pontianak
2016-06-07,35,24,0.0,11.6,8,11,07:33 AM,08:00 PM,05:38 AM,05:45 PM,24,33,33,29,9,23,78,0.0,1011,35,9,168,6,pontianak
2016-06-08,33,24,0.0,11.6,6,18,08:28 AM,08:54 PM,05:38 AM,05:46 PM,25,33,33,28,7,26,81,0.7,1011,33,10,187,5,pontianak
2016-06-09,33,24,0.0,10.2,6,26,09:22 AM,09:46 PM,05:39 AM,05:46 PM,24,33,33,28,6,37,80,1.2,1011,33,10,182,4,pontianak
2016-06-10,34,24,0.0,11.6,7,33,10:12 AM,10:34 PM,05:39 AM,05:46 PM,24,36,36,30,6,47,73,2.6,1011,34,9,158,4,pontianak
2016-06-11,31,25,0.0,11.6,6,41,10:59 AM,11:20 PM,05:39 AM,05:46 PM,25,34,34,29,8,31,77,0.8,1011,31,10,184,6,pontianak
2016-06-12,34,24,0.0,11.6,7,48,11:43 AM,No moonset,05:39 AM,05:46 PM,23,32,32,28,10,19,77,0.2,1011,34,10,174,6,pontianak
2016-06-13,33,24,0.0,10.2,6,56,12:26 PM,12:04 AM,05:39 AM,05:47 PM,25,32,32,27,6,37,85,5.6,1011,33,9,117,3,pontianak
2016-06-14,32,24,0.0,11.6,7,63,01:09 PM,12:46 AM,05:40 AM,05:47 PM,24,32,32,28,8,35,81,2.2,1010,32,9,164,5,pontianak
2016-06-15,33,24,0.0,11.6,8,71,01:52 PM,01:29 AM,05:40 AM,05:47 PM,24,36,36,30,4,27,74,0.4,1009,33,10,231,3,pontianak
2016-06-16,31,25,0.0,8.8,6,79,02:35 PM,02:12 AM,05:40 AM,05:47 PM,24,33,33,29,8,51,76,1.7,1009,31,9,191,6,pontianak
2016-06-17,32,25,0.0,11.6,6,86,03:20 PM,02:56 AM,05:40 AM,05:48 PM,25,33,33,28,9,49,83,3.4,1009,32,9,206,5,pontianak
2016-06-18,30,24,0.0,8.8,6,94,04:06 PM,03:42 AM,05:41 AM,05:48 PM,24,29,29,26,11,59,89,4.4,1010,30,10,254,7,pontianak
2016-06-19,27,23,0.0,6.0,6,100,04:54 PM,04:29 AM,05:41 AM,05:48 PM,23,27,27,25,6,72,90,0.5,1011,27,7,114,4,pontianak
2016-06-20,31,23,0.0,8.8,6,100,05:44 PM,05:18 AM,05:41 AM,05:48 PM,22,29,29,26,8,51,81,0.0,1010,31,10,190,5,pontianak
2016-06-21,32,23,0.0,11.6,7,84,06:35 PM,06:08 AM,05:41 AM,05:48 PM,23,30,30,27,10,30,81,0.0,1009,32,8,178,7,pontianak
2016-06-22,33,24,0.0,11.6,7,76,07:27 PM,07:00 AM,05:41 AM,05:49 PM,24,32,32,28,9,30,80,0.0,1010,33,8,185,6,pontianak
2016-06-23,32,25,0.0,10.2,6,69,08:18 PM,07:52 AM,05:42 AM,05:49 PM,23,31,31,28,12,46,76,0.2,1010,32,10,174,8,pontianak
2016-06-24,34,24,0.0,11.6,7,61,09:10 PM,08:43 AM,05:42 AM,05:49 PM,23,31,31,28,13,21,74,0.3,1009,34,10,181,8,pontianak
2016-06-25,31,24,0.0,8.8,6,54,10:00 PM,09:34 AM,05:42 AM,05:49 PM,23,31,31,27,8,45,80,0.2,1011,31,10,148,5,pontianak
2016-06-26,32,25,0.0,11.6,7,46,10:51 PM,10:24 AM,05:42 AM,05:49 PM,24,32,32,28,10,49,79,0.0,1010,32,10,153,7,pontianak
2016-06-27,31,25,0.0,11.6,7,38,11:42 PM,11:15 AM,05:42 AM,05:50 PM,23,30,30,27,12,43,78,0.0,1010,31,10,192,8,pontianak
2016-06-28,31,24,0.0,8.8,6,31,No moonrise,12:06 PM,05:43 AM,05:50 PM,22,29,29,27,8,63,76,0.0,1010,31,10,136,5,pontianak
2016-06-29,35,24,0.0,11.6,7,23,12:33 AM,12:58 PM,05:43 AM,05:50 PM,21,31,31,28,7,34,69,0.0,1010,35,10,170,5,pontianak
2016-06-30,35,23,0.0,11.6,8,16,01:27 AM,01:53 PM,05:43 AM,05:50 PM,22,32,32,28,7,34,72,0.0,1010,35,10,165,4,pontianak
2016-07-01,34,23,0.0,11.6,8,15,02:21 AM,02:49 PM,05:43 AM,05:50 PM,23,32,32,28,8,23,74,0.0,1010,34,10,185,5,pontianak
2016-07-02,34,25,0.0,11.6,8,8,03:19 AM,03:47 PM,05:43 AM,05:51 PM,23,33,33,29,11,30,73,0.0,1011,34,10,181,7,pontianak
2016-07-03,35,24,0.0,11.6,7,1,04:17 AM,04:46 PM,05:44 AM,05:51 PM,25,34,34,29,9,27,80,1.5,1011,35,9,197,6,pontianak
2016-07-04,35,24,0.0,11.6,8,0,05:16 AM,05:44 PM,05:44 AM,05:51 PM,24,34,34,29,7,13,77,0.1,1010,35,9,183,4,pontianak
2016-07-05,33,25,0.0,11.6,6,0,06:14 AM,06:41 PM,05:44 AM,05:51 PM,24,33,33,28,10,31,81,0.9,1009,33,8,181,7,pontianak
2016-07-06,34,25,0.0,11.6,8,6,07:09 AM,07:35 PM,05:44 AM,05:51 PM,24,33,33,29,11,16,77,0.1,1009,34,8,176,7,pontianak
2016-07-07,34,24,0.0,11.6,6,14,08:01 AM,08:25 PM,05:44 AM,05:51 PM,24,33,33,28,11,14,79,1.6,1009,34,9,185,7,pontianak
2016-07-08,34,24,0.0,11.6,8,21,08:50 AM,09:13 PM,05:44 AM,05:52 PM,23,32,32,29,11,8,76,0.0,1010,34,9,184,7,pontianak
2016-07-09,36,24,0.0,11.6,8,28,09:37 AM,09:58 PM,05:45 AM,05:52 PM,23,32,32,29,10,17,75,0.0,1010,36,9,171,7,pontianak
2016-07-10,36,24,0.0,11.6,8,35,10:21 AM,10:42 PM,05:45 AM,05:52 PM,24,33,33,29,8,10,75,0.0,1009,36,10,174,6,pontianak
2016-07-11,35,24,0.0,10.2,7,43,11:05 AM,11:25 PM,05:45 AM,05:52 PM,24,33,33,29,9,27,75,0.0,1010,35,10,179,6,pontianak
2016-07-12,33,24,0.0,11.6,6,50,11:47 AM,No moonset,05:45 AM,05:52 PM,24,33,33,29,9,16,79,2.3,1009,33,10,182,6,pontianak
2016-07-13,35,25,0.0,10.2,7,57,12:30 PM,12:07 AM,05:45 AM,05:52 PM,23,33,33,29,9,56,72,0.0,1009,35,10,154,6,pontianak
2016-07-14,35,24,0.0,11.6,8,65,01:15 PM,12:51 AM,05:45 AM,05:52 PM,23,33,33,29,7,25,70,0.9,1008,35,10,184,5,pontianak
2016-07-15,33,25,0.0,11.6,6,72,02:00 PM,01:36 AM,05:45 AM,05:52 PM,24,33,33,28,7,27,78,4.8,1009,33,10,173,4,pontianak
2016-07-16,32,24,0.0,11.6,6,79,02:47 PM,02:22 AM,05:46 AM,05:53 PM,24,32,32,28,7,27,81,6.7,1010,32,10,199,4,pontianak
2016-07-17,32,24,0.0,8.8,6,86,03:37 PM,03:11 AM,05:46 AM,05:53 PM,24,32,32,28,8,42,82,6.6,1011,32,10,220,5,pontianak
2016-07-18,32,24,0.0,8.8,6,94,04:27 PM,04:01 AM,05:46 AM,05:53 PM,23,31,31,27,10,51,80,1.4,1009,32,9,177,7,pontianak
2016-07-19,31,23,0.0,8.8,6,100,05:20 PM,04:52 AM,05:46 AM,05:53 PM,23,30,30,27,9,59,82,1.3,1009,31,8,163,6,pontianak
2016-07-20,32,23,0.0,8.8,6,100,06:12 PM,05:45 AM,05:46 AM,05:53 PM,23,31,31,27,9,58,81,2.4,1010,32,9,162,6,pontianak
2016-07-21,31,24,0.0,8.8,6,85,07:05 PM,06:37 AM,05:46 AM,05:53 PM,24,31,31,27,9,61,82,0.9,1010,31,8,175,6,pontianak
2016-07-22,32,24,0.0,8.8,6,77,07:57 PM,07:30 AM,05:46 AM,05:53 PM,23,31,31,27,10,60,82,2.4,1010,32,8,166,6,pontianak
2016-07-23,32,24,0.0,8.8,6,70,08:48 PM,08:21 AM,05:46 AM,05:53 PM,23,31,31,27,11,58,78,0.4,1009,32,9,170,7,pontianak
2016-07-24,32,24,0.0,8.8,6,63,09:40 PM,09:13 AM,05:46 AM,05:53 PM,23,31,31,27,11,59,79,0.9,1009,32,9,171,7,pontianak
2016-07-25,32,24,0.0,8.8,6,55,10:30 PM,10:04 AM,05:46 AM,05:53 PM,23,30,30,27,10,57,81,4.6,1010,32,9,171,6,pontianak
2016-07-26,31,24,0.0,8.8,6,48,11:23 PM,10:55 AM,05:46 AM,05:53 PM,23,30,30,27,10,59,82,1.7,1010,31,8,161,7,pontianak
2016-07-27,31,23,0.0,8.8,6,41,No moonrise,11:48 AM,05:46 AM,05:53 PM,23,30,30,27,11,54,81,2.3,1010,31,9,177,7,pontianak
2016-07-28,33,25,0.0,11.6,7,34,12:16 AM,12:42 PM,05:46 AM,05:53 PM,22,32,32,28,9,29,73,0.2,1010,33,10,172,6,pontianak
2016-07-29,32,24,0.0,11.6,6,26,01:11 AM,01:38 PM,05:46 AM,05:53 PM,24,32,32,28,7,31,79,3.4,1009,32,10,163,5,pontianak
2016-07-30,32,24,0.0,11.6,6,19,02:08 AM,02:35 PM,05:46 AM,05:53 PM,24,32,32,28,6,28,80,0.7,1010,32,10,148,3,pontianak
2016-07-31,32,24,0.0,11.6,6,15,03:05 AM,03:33 PM,05:46 AM,05:53 PM,23,32,32,28,8,33,78,1.1,1009,32,10,190,5,pontianak
2016-08-01,32,24,0.0,11.6,7,5,04:02 AM,04:29 PM,05:46 AM,05:53 PM,23,31,31,28,10,11,75,0.2,1009,32,9,169,6,pontianak
2016-08-02,33,24,0.0,11.6,7,0,04:58 AM,05:24 PM,05:46 AM,05:53 PM,22,30,30,28,14,17,72,0.3,1008,33,10,178,9,pontianak
2016-08-03,33,24,0.0,11.6,7,0,05:51 AM,06:15 PM,05:46 AM,05:52 PM,22,30,30,28,13,16,75,0.0,1009,33,10,178,8,pontianak
2016-08-04,34,24,0.0,11.6,7,2,06:41 AM,07:04 PM,05:46 AM,05:52 PM,23,31,31,28,12,41,75,0.4,1010,34,10,188,8,pontianak
2016-08-05,32,24,0.0,10.2,6,10,07:29 AM,07:51 PM,05:46 AM,05:52 PM,22,31,31,28,9,62,73,0.0,1010,32,10,155,6,pontianak
2016-08-06,32,23,0.0,11.6,7,17,08:15 AM,08:36 PM,05:45 AM,05:52 PM,22,31,31,28,10,39,70,0.0,1010,32,10,172,7,pontianak
2016-08-07,34,24,0.0,11.6,8,24,08:59 AM,09:20 PM,05:45 AM,05:52 PM,22,31,31,28,12,19,70,0.0,1010,34,10,180,8,pontianak
2016-08-08,34,23,0.0,11.6,8,32,09:42 AM,10:02 PM,05:45 AM,05:52 PM,22,32,32,29,11,9,70,0.0,1010,34,10,180,7,pontianak
2016-08-09,35,24,0.0,11.6,8,39,10:25 AM,10:46 PM,05:45 AM,05:52 PM,22,32,32,29,10,18,71,0.2,1010,35,10,187,6,pontianak
2016-08-10,33,25,0.0,11.6,8,46,11:09 AM,11:30 PM,05:45 AM,05:52 PM,23,32,32,29,11,19,73,0.2,1010,33,10,185,7,pontianak
2016-08-11,34,24,0.0,11.6,8,53,11:54 AM,No moonset,05:45 AM,05:51 PM,22,31,31,28,14,13,69,0.0,1010,34,10,174,9,pontianak
2016-08-12,34,24,0.0,11.6,8,61,12:39 PM,12:15 AM,05:45 AM,05:51 PM,22,32,32,28,13,6,72,0.0,1010,34,10,189,9,pontianak
2016-08-13,32,24,0.0,11.6,6,68,01:28 PM,01:02 AM,05:44 AM,05:51 PM,24,32,32,28,13,20,78,1.0,1009,32,9,194,8,pontianak
2016-08-14,32,24,0.0,11.6,6,75,02:17 PM,01:51 AM,05:44 AM,05:51 PM,23,32,32,28,11,16,77,0.8,1009,32,9,185,8,pontianak
2016-08-15,34,25,0.0,11.6,7,82,03:09 PM,02:42 AM,05:44 AM,05:51 PM,22,32,32,29,12,25,71,0.5,1009,34,10,177,8,pontianak
2016-08-16,34,24,0.0,11.6,7,90,04:01 PM,03:34 AM,05:44 AM,05:51 PM,23,33,33,29,12,26,73,1.2,1009,34,10,173,8,pontianak
2016-08-17,35,25,0.0,10.2,7,97,04:54 PM,04:27 AM,05:44 AM,05:50 PM,23,34,34,29,12,36,73,0.0,1009,35,10,171,8,pontianak
2016-08-18,35,25,0.0,11.6,8,100,05:48 PM,05:20 AM,05:43 AM,05:50 PM,24,34,34,29,15,20,74,0.0,1007,35,9,180,10,pontianak
2016-08-19,36,25,0.0,11.6,8,88,06:40 PM,06:13 AM,05:43 AM,05:50 PM,22,32,32,29,15,11,67,0.1,1007,36,10,175,10,pontianak
2016-08-20,34,25,0.0,11.6,8,81,07:33 PM,07:06 AM,05:43 AM,05:50 PM,22,32,32,29,14,16,69,0.0,1008,34,10,171,9,pontianak
2016-08-21,35,25,0.0,11.6,8,74,08:26 PM,07:58 AM,05:43 AM,05:49 PM,22,32,32,29,13,33,67,0.0,1008,35,10,182,9,pontianak
2016-08-22,33,25,0.0,10.2,6,67,09:19 PM,08:51 AM,05:43 AM,05:49 PM,22,31,31,28,12,48,71,1.3,1009,33,10,186,8,pontianak
2016-08-23,34,25,0.0,11.6,8,59,10:13 PM,09:45 AM,05:42 AM,05:49 PM,22,32,32,29,11,34,68,0.0,1007,34,10,182,8,pontianak
2016-08-24,34,25,0.0,11.6,7,52,11:08 PM,10:39 AM,05:42 AM,05:49 PM,23,32,32,29,12,29,73,1.4,1007,34,10,191,8,pontianak
2016-08-25,32,24,0.0,8.8,6,45,No moonrise,11:34 AM,05:42 AM,05:48 PM,23,30,30,27,13,60,80,1.2,1009,32,10,165,8,pontianak
2016-08-26,33,25,0.0,11.6,6,38,12:03 AM,12:30 PM,05:41 AM,05:48 PM,22,31,31,28,10,56,71,0.8,1010,33,10,166,7,pontianak
2016-08-27,32,24,0.0,10.2,7,30,01:00 AM,01:27 PM,05:41 AM,05:48 PM,23,31,31,28,8,45,75,0.1,1010,32,10,148,5,pontianak
2016-08-28,34,24,0.0,11.6,8,23,01:56 AM,02:22 PM,05:41 AM,05:47 PM,22,32,32,29,7,16,71,0.0,1010,34,10,181,5,pontianak
2016-08-29,35,23,0.0,11.6,8,16,02:50 AM,03:16 PM,05:41 AM,05:47 PM,22,33,33,29,8,12,69,0.0,1009,35,10,169,5,pontianak
2016-08-30,34,24,0.0,11.6,8,8,03:44 AM,04:08 PM,05:40 AM,05:47 PM,23,33,33,29,6,23,76,1.6,1010,34,10,160,4,pontianak
2016-08-31,32,26,0.0,11.6,6,5,04:34 AM,04:57 PM,05:40 AM,05:46 PM,25,33,33,28,9,34,81,12.0,1010,32,9,179,5,pontianak
2016-09-01,32,25,0.0,11.6,7,0,05:23 AM,05:45 PM,05:40 AM,05:46 PM,24,33,33,28,7,36,79,4.4,1011,32,10,229,5,pontianak
2016-09-02,32,24,0.0,11.6,7,0,06:09 AM,06:30 PM,05:39 AM,05:46 PM,23,32,32,28,8,33,75,0.0,1010,32,10,227,5,pontianak
2016-09-03,32,24,0.0,11.6,6,6,06:53 AM,07:14 PM,05:39 AM,05:46 PM,23,32,32,28,9,24,76,1.6,1010,32,10,186,6,pontianak
2016-09-04,33,24,0.0,11.6,6,14,07:37 AM,07:58 PM,05:39 AM,05:45 PM,23,32,32,28,6,40,76,1.0,1011,33,10,165,4,pontianak
2016-09-05,34,24,0.0,10.2,6,21,08:20 AM,08:41 PM,05:38 AM,05:45 PM,23,32,32,28,8,46,77,1.0,1011,34,10,169,5,pontianak
2016-09-06,33,25,0.0,10.2,6,29,09:04 AM,09:25 PM,05:38 AM,05:45 PM,24,32,32,28,9,39,78,0.9,1011,33,10,174,6,pontianak
2016-09-07,34,24,0.0,11.6,6,36,09:48 AM,10:09 PM,05:38 AM,05:44 PM,23,32,32,28,11,25,78,0.7,1011,34,10,167,7,pontianak
2016-09-08,32,24,0.0,11.6,6,44,10:33 AM,10:55 PM,05:37 AM,05:44 PM,24,31,31,28,9,39,80,2.2,1011,32,10,184,6,pontianak
2016-09-09,31,25,0.0,10.2,6,51,11:20 AM,11:43 PM,05:37 AM,05:43 PM,24,31,31,28,7,52,80,4.9,1011,31,10,163,4,pontianak
2016-09-10,35,24,0.0,10.2,6,59,12:08 PM,No moonset,05:37 AM,05:43 PM,23,32,32,28,9,63,79,1.9,1010,35,8,175,6,pontianak
2016-09-11,33,25,0.0,11.6,7,66,12:58 PM,12:31 AM,05:36 AM,05:43 PM,23,32,32,28,11,32,77,0.0,1009,33,10,183,7,pontianak
2016-09-12,33,25,0.0,11.6,7,74,01:49 PM,01:22 AM,05:36 AM,05:42 PM,22,31,31,28,14,19,72,0.0,1010,33,10,182,9,pontianak
2016-09-13,33,24,0.0,11.6,8,82,02:41 PM,02:14 AM,05:36 AM,05:42 PM,21,31,31,28,16,14,66,0.0,1010,33,10,170,10,pontianak
2016-09-14,34,24,0.0,11.6,8,89,03:34 PM,03:06 AM,05:35 AM,05:42 PM,22,32,32,29,9,25,67,0.0,1010,34,10,195,6,pontianak
2016-09-15,34,23,0.0,11.6,8,97,04:27 PM,03:59 AM,05:35 AM,05:41 PM,22,32,32,29,9,41,68,0.2,1010,34,10,200,6,pontianak
2016-09-16,33,25,0.0,11.6,7,100,05:21 PM,04:53 AM,05:35 AM,05:41 PM,23,32,32,29,9,35,72,0.8,1009,33,10,186,6,pontianak
2016-09-17,34,24,0.0,11.6,8,88,06:14 PM,05:46 AM,05:34 AM,05:41 PM,22,32,32,29,9,17,71,0.2,1009,34,10,212,6,pontianak
2016-09-18,35,24,0.0,11.6,7,81,07:09 PM,06:40 AM,05:34 AM,05:40 PM,23,33,33,29,7,25,70,0.4,1009,35,10,183,5,pontianak
2016-09-19,34,24,0.0,11.6,7,73,08:04 PM,07:36 AM,05:33 AM,05:40 PM,23,33,33,29,8,39,73,1.0,1009,34,10,211,6,pontianak
2016-09-20,33,24,0.0,11.6,7,66,09:01 PM,08:31 AM,05:33 AM,05:40 PM,23,32,32,29,10,32,73,1.2,1009,33,10,240,7,pontianak
2016-09-21,33,25,0.0,10.2,7,58,09:58 PM,09:28 AM,05:33 AM,05:39 PM,23,32,32,29,7,51,73,3.4,1010,33,10,226,5,pontianak
2016-09-22,33,24,0.0,11.6,7,50,10:55 PM,10:25 AM,05:32 AM,05:39 PM,22,32,32,28,8,36,71,1.6,1010,33,10,216,6,pontianak
2016-09-23,33,25,0.0,10.2,7,43,11:52 PM,11:22 AM,05:32 AM,05:39 PM,23,32,32,29,8,61,72,3.0,1009,33,10,264,5,pontianak
2016-09-24,35,25,0.0,11.6,7,35,No moonrise,12:18 PM,05:32 AM,05:38 PM,22,32,32,29,8,33,68,0.3,1008,35,10,147,5,pontianak
2016-09-25,34,25,0.0,11.6,7,28,12:47 AM,01:12 PM,05:31 AM,05:38 PM,23,33,33,29,8,34,73,2.1,1008,34,10,179,5,pontianak
2016-09-26,34,25,0.0,11.6,7,20,01:40 AM,02:04 PM,05:31 AM,05:38 PM,23,32,32,29,9,47,73,8.1,1009,34,9,188,6,pontianak
2016-09-27,34,25,0.0,11.6,8,13,02:30 AM,02:54 PM,05:31 AM,05:37 PM,23,32,32,29,11,38,73,0.5,1009,34,9,181,7,pontianak
2016-09-28,34,25,0.0,11.6,8,5,03:19 AM,03:41 PM,05:30 AM,05:37 PM,23,33,33,29,9,23,70,0.1,1009,34,10,191,6,pontianak
2016-09-29,34,25,0.0,11.6,7,0,04:05 AM,04:26 PM,05:30 AM,05:37 PM,22,33,33,29,9,24,69,0.4,1009,34,10,201,6,pontianak
2016-09-30,36,25,0.0,11.6,7,0,04:50 AM,05:11 PM,05:30 AM,05:36 PM,22,33,33,29,7,39,67,1.0,1009,36,10,168,5,pontianak
2016-10-01,34,25,0.0,11.6,7,0,05:34 AM,05:54 PM,05:29 AM,05:36 PM,23,33,33,29,9,54,71,3.0,1010,34,9,159,6,pontianak
2016-10-02,32,25,0.0,11.6,6,2,06:16 AM,06:37 PM,05:29 AM,05:36 PM,23,32,32,28,8,48,76,2.4,1011,32,9,192,5,pontianak
2016-10-03,34,24,0.0,11.6,8,9,07:00 AM,07:21 PM,05:29 AM,05:35 PM,22,32,32,29,12,28,69,1.5,1010,34,10,179,8,pontianak
2016-10-04,34,24,0.0,11.6,7,17,07:44 AM,08:05 PM,05:28 AM,05:35 PM,24,33,33,29,8,42,75,2.8,1009,34,9,169,5,pontianak
2016-10-05,35,25,0.0,11.6,8,24,08:28 AM,08:50 PM,05:28 AM,05:35 PM,23,33,33,29,9,50,71,1.9,1009,35,10,161,6,pontianak
2016-10-06,33,25,0.0,11.6,7,31,09:14 AM,09:37 PM,05:28 AM,05:34 PM,23,32,32,29,10,45,71,0.4,1010,33,10,198,7,pontianak
2016-10-07,34,25,0.0,10.2,6,38,10:01 AM,10:24 PM,05:27 AM,05:34 PM,23,33,33,29,6,54,74,0.2,1011,34,10,211,4,pontianak
2016-10-08,32,25,0.0,8.8,6,46,10:50 AM,11:13 PM,05:27 AM,05:34 PM,23,32,32,28,11,57,77,3.9,1011,32,10,269,7,pontianak
2016-10-09,31,24,0.0,10.2,6,53,11:39 AM,No moonset,05:27 AM,05:34 PM,23,31,31,28,8,51,75,3.8,1011,31,10,213,5,pontianak
2016-10-10,34,24,0.0,11.6,8,60,12:29 PM,12:03 AM,05:27 AM,05:33 PM,23,33,33,29,7,28,70,0.0,1010,34,10,176,5,pontianak
2016-10-11,34,24,0.0,11.6,8,67,01:21 PM,12:54 AM,05:26 AM,05:33 PM,23,33,33,29,8,22,72,1.4,1009,34,10,215,6,pontianak
2016-10-12,33,25,0.0,11.6,7,75,02:12 PM,01:45 AM,05:26 AM,05:33 PM,23,33,33,29,8,22,74,3.3,1009,33,10,215,6,pontianak
2016-10-13,33,25,0.0,11.6,7,82,03:05 PM,02:37 AM,05:26 AM,05:33 PM,23,33,33,29,9,25,72,2.2,1008,33,10,221,6,pontianak
2016-10-14,33,25,0.0,10.2,7,89,03:58 PM,03:30 AM,05:26 AM,05:32 PM,23,32,32,29,12,48,73,0.1,1009,33,10,173,8,pontianak
2016-10-15,33,25,0.0,11.6,7,97,04:52 PM,04:24 AM,05:25 AM,05:32 PM,22,32,32,29,11,48,71,0.2,1009,33,10,176,8,pontianak
2016-10-16,34,25,0.0,10.2,8,100,05:48 PM,05:19 AM,05:25 AM,05:32 PM,22,32,32,29,11,33,68,0.0,1009,34,10,202,8,pontianak
2016-10-17,34,25,0.0,11.6,8,89,06:46 PM,06:15 AM,05:25 AM,05:32 PM,23,33,33,29,12,33,72,0.0,1008,34,10,196,8,pontianak
2016-10-18,33,25,0.0,11.6,8,82,07:45 PM,07:14 AM,05:25 AM,05:31 PM,23,34,34,30,12,31,70,0.0,1008,33,10,192,9,pontianak
2016-10-19,35,25,0.0,11.6,8,74,08:44 PM,08:13 AM,05:25 AM,05:31 PM,23,34,34,29,10,22,72,0.3,1007,35,10,181,7,pontianak
2016-10-20,34,25,0.0,11.6,7,67,09:44 PM,09:13 AM,05:24 AM,05:31 PM,24,34,34,29,8,34,74,1.4,1008,34,10,195,5,pontianak
2016-10-21,35,25,0.0,8.8,7,60,10:41 PM,10:11 AM,05:24 AM,05:31 PM,24,34,34,29,7,58,74,0.7,1009,35,10,151,5,pontianak
2016-10-22,33,25,0.0,8.8,6,53,11:36 PM,11:08 AM,05:24 AM,05:31 PM,24,33,33,28,7,61,78,4.4,1009,33,10,169,5,pontianak
2016-10-23,31,24,0.0,8.8,6,45,No moonrise,12:01 PM,05:24 AM,05:31 PM,23,31,31,28,8,54,78,2.4,1010,31,10,230,5,pontianak
2016-10-24,33,24,0.0,10.2,6,38,12:28 AM,12:52 PM,05:24 AM,05:31 PM,23,31,31,28,8,44,75,3.6,1009,33,10,158,5,pontianak
2016-10-25,32,24,0.0,6.0,6,31,01:17 AM,01:40 PM,05:24 AM,05:30 PM,23,31,31,28,7,55,77,1.5,1009,32,10,72,5,pontianak
2016-10-26,34,24,0.0,11.6,7,23,02:04 AM,02:25 PM,05:24 AM,05:30 PM,23,32,32,29,8,43,74,4.1,1010,34,10,163,5,pontianak
2016-10-27,33,25,0.0,10.2,6,16,02:48 AM,03:09 PM,05:23 AM,05:30 PM,24,32,32,28,6,49,78,0.5,1011,33,10,178,4,pontianak
2016-10-28,32,24,0.0,7.4,6,9,03:32 AM,03:53 PM,05:23 AM,05:30 PM,23,31,31,28,8,65,78,1.7,1010,32,10,198,5,pontianak
2016-10-29,32,24,0.0,11.6,7,2,04:15 AM,04:35 PM,05:23 AM,05:30 PM,23,32,32,28,9,41,75,2.1,1009,32,10,180,6,pontianak
2016-10-30,32,25,0.0,11.6,7,0,04:58 AM,05:19 PM,05:23 AM,05:30 PM,23,31,31,28,9,40,79,1.7,1010,32,10,195,6,pontianak
2016-10-31,32,25,0.0,11.6,6,0,05:41 AM,06:02 PM,05:23 AM,05:30 PM,24,32,32,28,7,48,79,3.7,1010,32,10,143,5,pontianak
